epiweek,time_value,issue,geo_type,geo_value,week,weekorder,sarscov2_tests,sarscov2_positive_tests,flu_tests,flu_positive_tests,fluah1n1pdm09_positive_tests,fluah3_positive_tests,fluauns_positive_tests,flua_positive_tests,flub_positive_tests,rsv_tests,rsv_positive_tests,hpiv_tests,hpiv1_positive_tests,hpiv2_positive_tests,hpiv3_positive_tests,hpiv4_positive_tests,hpivother_positive_tests,adv_tests,adv_positive_tests,hmpv_tests,hmpv_positive_tests,evrv_tests,evrv_positive_tests,hcov_tests,hcov_positive_tests,year
202450,2024-12-14,2025-02-20,lab,london phl,50,16,392,88,368,1,21,4,0,1,0,368,23,301,0,0,0,0,18,301,0,301,1,301,55,301,5,2024
202450,2024-12-14,2025-02-20,lab,st josephs london,50,16,520,66,518,8,0,0,7,7,1,518,39,60,0,0,0,0,2,60,2,60,0,60,7,60,2,2024
202450,2024-12-14,2025-02-20,lab,orillia phl,50,16,14,7,17,4,4,0,0,4,0,17,0,14,0,0,0,0,0,14,0,14,0,14,1,14,0,2024
202450,2024-12-14,2025-02-20,lab,sudbury phl,50,16,27,17,36,1,1,0,0,1,0,36,3,22,0,0,0,0,0,22,1,22,0,22,0,22,2,2024
202450,2024-12-14,2025-02-20,lab,timmins phl,50,16,36,3,36,11,1,10,0,11,0,36,2,30,0,0,0,0,1,30,0,30,0,30,4,30,0,2024
202450,2024-12-14,2025-02-20,lab,sault ste marie phl,50,16,17,0,21,0,0,0,0,0,0,21,6,19,0,0,0,0,0,19,1,19,0,19,10,19,0,2024
202450,2024-12-14,2025-02-20,lab,sault area hospital,50,16,150,5,146,0,0,0,0,0,0,146,0,144,1,1,0,1,0,144,0,144,0,144,22,144,1,2024
202450,2024-12-14,2025-02-20,lab,thunder bay phl,50,16,50,18,47,0,0,0,0,0,0,47,1,44,0,0,0,0,0,44,0,44,0,44,7,44,0,2024
202450,2024-12-14,2025-02-20,province,on,50,16,9071,1324,8480,253,284,56,93,244,9,8483,634,6220,2,6,6,4,114,6220,72,6214,40,6216,573,4489,49,2024
202450,2024-12-14,2025-02-20,province,mb,50,16,1103,88,834,52,3,1,47,51,1,834,12,89,1,0,0,1,0,89,5,89,1,89,11,89,1,2024
202450,2024-12-14,2025-02-20,province,sk,50,16,1707,117,1164,32,7,9,16,32,0,1084,137,494,8,7,1,9,0,494,8,494,13,494,56,494,1,2024
202450,2024-12-14,2025-02-20,province,ab,50,16,6410,565,4822,439,207,213,14,436,3,4551,546,1498,6,12,5,1,0,1496,11,1483,1,1485,114,1498,43,2024
202450,2024-12-14,2025-02-20,region,prairies,50,16,9220,770,6820,523,217,223,77,519,4,6469,695,2081,15,19,6,11,0,2079,24,2066,15,2068,181,2081,45,2024
202450,2024-12-14,2025-02-20,province,bc,50,16,4020,230,4547,305,129,49,12,289,16,4399,451,1688,43,4,5,31,0,1718,35,1688,49,1713,229,1678,24,2024
202450,2024-12-14,2025-02-20,province,yt,50,16,32,3,25,3,1,1,0,3,0,25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024
202450,2024-12-14,2025-02-20,province,nt,50,16,34,3,34,0,0,0,0,0,0,34,2,NA,NA,NA,NA,NA,NA,34,3,34,0,34,6,NA,NA,2024
202450,2024-12-14,2025-02-20,province,nu,50,16,128,18,94,0,0,0,0,0,0,94,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024
202450,2024-12-14,2025-02-20,region,territories,50,16,194,24,153,3,1,1,0,3,0,153,2,NA,NA,NA,NA,NA,NA,34,3,34,0,34,6,NA,NA,2024
202450,2024-12-14,2025-02-20,nation,ca,50,16,35031,3510,32644,1450,666,331,476,1386,64,30206,2909,12624,79,34,18,63,118,12715,247,12653,125,12746,1378,10780,195,2024
202451,2024-12-21,2025-02-20,province,nl,51,17,789,49,708,17,0,0,15,15,2,708,31,708,2,2,0,10,0,708,27,708,6,708,91,789,17,2024
202451,2024-12-21,2025-02-20,province,pe,51,17,152,3,140,1,0,0,0,0,1,140,31,31,0,0,0,0,0,31,4,31,0,31,12,31,6,2024
202451,2024-12-21,2025-02-20,province,ns,51,17,1409,153,1311,40,0,0,40,40,0,1225,91,38,0,2,0,0,0,38,1,38,0,38,11,38,5,2024
202451,2024-12-21,2025-02-20,province,nb,51,17,1331,94,1323,96,41,1,52,94,2,1323,121,199,2,3,1,2,1,200,7,200,7,200,41,199,25,2024
202451,2024-12-21,2025-02-20,region,atlantic,51,17,3681,299,3482,154,41,1,107,149,5,3396,274,976,4,7,1,12,1,977,39,977,13,977,155,1057,53,2024
202451,2024-12-21,2025-02-20,lab,région nord est,51,17,1114,104,1115,23,0,0,22,22,1,735,80,103,1,0,0,3,0,103,6,101,2,108,19,105,7,2024
202451,2024-12-21,2025-02-20,lab,québec chaudière appalaches,51,17,1459,117,1402,61,0,0,59,59,2,1387,226,624,2,0,0,1,0,649,28,624,4,644,124,518,17,2024
202451,2024-12-21,2025-02-20,lab,centre du québec,51,17,2115,231,1929,86,0,0,72,72,14,1250,224,46,2,1,0,0,0,46,2,46,1,61,7,48,0,2024
202451,2024-12-21,2025-02-20,lab,montréal laval,51,17,2086,234,3042,160,0,0,147,147,13,2224,252,965,4,7,5,2,0,965,28,972,10,978,92,965,22,2024
202451,2024-12-21,2025-02-20,lab,ouest du québec,51,17,1368,123,890,51,0,0,46,46,5,881,145,15,0,0,0,1,0,15,5,15,0,17,7,15,1,2024
202451,2024-12-21,2025-02-20,lab,montérégie,51,17,1452,142,1763,67,0,0,62,62,5,1763,191,16,2,0,0,0,0,16,3,16,0,23,1,16,0,2024
202451,2024-12-21,2025-02-20,province,qc,51,17,9594,951,10141,448,0,0,408,408,40,8240,1118,1769,11,8,5,7,0,1794,72,1774,17,1831,250,1667,47,2024
202451,2024-12-21,2025-02-20,lab,ottawa phl,51,17,222,57,225,15,24,3,2,15,0,225,40,123,0,0,0,0,3,123,0,123,4,123,26,123,5,2024
202451,2024-12-21,2025-02-20,lab,eorla,51,17,1152,134,876,80,3,1,69,73,7,876,102,135,2,3,1,2,0,135,6,135,2,135,32,135,3,2024
202451,2024-12-21,2025-02-20,lab,kingston phl,51,17,119,19,126,10,9,0,1,10,0,126,12,99,0,0,0,0,7,99,0,99,1,99,11,99,2,2024
202451,2024-12-21,2025-02-20,lab,peterborough phl,51,17,43,9,61,5,18,0,0,5,0,61,12,46,0,0,0,0,5,46,0,46,0,46,5,46,1,2024
202451,2024-12-21,2025-02-20,lab,cphl toronto,51,17,1774,491,1748,133,241,45,7,133,0,1747,153,1362,0,0,0,0,50,1362,14,1362,12,1362,153,1362,33,2024
202451,2024-12-21,2025-02-20,lab,uhn mount sinai hospital,51,17,815,68,798,24,12,3,7,22,2,798,37,150,0,1,2,0,0,150,0,150,0,150,4,150,2,2024
202451,2024-12-21,2025-02-20,lab,sick kids hospital toronto,51,17,149,11,198,15,0,0,14,14,1,198,45,198,1,4,0,1,0,198,6,198,1,198,24,198,1,2024
202451,2024-12-21,2025-02-20,lab,shared hospital laboratory,51,17,2225,135,1835,104,91,5,6,102,2,1835,121,1831,0,0,0,0,24,1831,12,1830,6,1830,51,1830,10,2024
202451,2024-12-21,2025-02-20,lab,hamilton phl,51,17,54,14,58,3,89,19,0,3,0,57,5,52,0,0,0,0,2,52,2,52,0,52,9,52,0,2024
202451,2024-12-21,2025-02-20,lab,st josephs hamilton,51,17,1982,205,1867,119,0,0,115,115,4,1867,153,1867,0,0,2,0,0,1867,16,1867,6,1867,111,0,0,2024
202451,2024-12-21,2025-02-20,lab,london phl,51,17,387,79,355,13,33,15,1,13,0,355,21,294,0,0,0,0,12,295,2,294,2,294,27,294,4,2024
202451,2024-12-21,2025-02-20,lab,st josephs london,51,17,563,63,557,25,0,0,25,25,0,557,45,63,0,0,0,0,1,63,0,63,0,63,7,63,0,2024
202451,2024-12-21,2025-02-20,lab,orillia phl,51,17,14,9,15,0,0,0,0,0,0,15,0,14,0,0,0,0,0,14,0,14,0,14,4,14,0,2024
202451,2024-12-21,2025-02-20,lab,sudbury phl,51,17,12,2,12,0,0,0,0,0,0,12,1,8,0,0,0,0,0,8,0,8,0,8,0,8,1,2024
202451,2024-12-21,2025-02-20,lab,timmins phl,51,17,18,2,25,2,2,0,0,2,0,25,1,23,0,0,0,0,0,23,0,23,0,23,1,23,0,2024
202451,2024-12-21,2025-02-20,lab,sault ste marie phl,51,17,8,0,12,0,0,0,0,0,0,12,1,11,0,0,0,0,0,11,0,11,0,11,2,11,0,2024
202451,2024-12-21,2025-02-20,lab,sault area hospital,51,17,144,16,136,0,0,0,0,0,0,136,13,127,1,0,0,2,0,127,4,127,0,127,15,127,2,2024
202451,2024-12-21,2025-02-20,lab,thunder bay phl,51,17,64,14,62,2,0,2,0,2,0,62,0,48,0,0,0,0,3,48,0,48,0,48,9,48,1,2024
202451,2024-12-21,2025-02-20,province,on,51,17,9745,1328,8966,550,522,93,247,534,16,8964,762,6451,4,8,5,5,107,6452,62,6450,34,6450,491,4583,65,2024
202451,2024-12-21,2025-02-20,province,mb,51,17,1119,87,784,102,0,3,97,100,2,784,27,64,1,0,0,0,0,64,0,64,3,64,9,64,0,2024
202451,2024-12-21,2025-02-20,province,sk,51,17,1739,131,1265,63,17,8,36,61,2,1199,165,510,3,4,1,9,0,510,5,510,12,510,41,510,8,2024
202451,2024-12-21,2025-02-20,province,ab,51,17,6811,586,5186,640,263,337,26,625,15,4834,654,1588,5,13,5,1,0,1587,12,1564,2,1559,117,1588,62,2024
202451,2024-12-21,2025-02-20,region,prairies,51,17,9669,804,7235,805,280,348,159,786,19,6817,846,2162,9,17,6,10,0,2161,17,2138,17,2133,167,2162,70,2024
202451,2024-12-21,2025-02-20,province,bc,51,17,4392,237,5090,613,204,70,11,582,31,4801,577,1669,25,20,10,36,0,1701,30,1669,60,1695,249,1658,55,2024
202451,2024-12-21,2025-02-20,province,yt,51,17,44,1,37,3,1,1,0,3,0,37,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024
202451,2024-12-21,2025-02-20,province,nt,51,17,30,0,30,1,0,1,0,1,0,30,7,NA,NA,NA,NA,NA,NA,30,1,30,0,30,4,NA,NA,2024
202451,2024-12-21,2025-02-20,province,nu,51,17,147,5,124,4,2,0,0,2,2,124,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024
202451,2024-12-21,2025-02-20,region,territories,51,17,221,6,191,8,3,2,0,6,2,191,7,NA,NA,NA,NA,NA,NA,30,1,30,0,30,4,NA,NA,2024
202451,2024-12-21,2025-02-20,nation,ca,51,17,37302,3625,35105,2578,1050,514,932,2465,113,32409,3584,13027,53,60,27,70,108,13115,221,13038,141,13116,1316,11127,290,2024
202452,2024-12-28,2025-02-20,province,nl,52,18,570,22,505,17,0,0,16,16,1,505,20,505,3,1,1,6,0,505,17,505,12,505,50,505,9,2024
202452,2024-12-28,2025-02-20,province,pe,52,18,156,5,143,4,0,0,4,4,0,143,30,33,0,0,0,1,0,33,0,33,0,33,9,33,5,2024
202452,2024-12-28,2025-02-20,province,ns,52,18,1419,140,1344,72,0,0,72,72,0,1260,138,57,1,2,0,2,0,58,6,58,0,58,7,58,2,2024
202452,2024-12-28,2025-02-20,province,nb,52,18,1234,73,1214,138,21,1,111,133,5,1214,122,180,3,2,3,0,2,180,11,180,0,180,27,180,15,2024
202452,2024-12-28,2025-02-20,region,atlantic,52,18,3379,240,3206,231,21,1,203,225,6,3122,310,775,7,5,4,9,2,776,34,776,12,776,93,776,31,2024
202452,2024-12-28,2025-02-20,lab,région nord est,52,18,1126,91,1244,45,0,0,45,45,0,783,148,97,0,1,1,0,0,97,3,92,2,101,15,97,9,2024
202452,2024-12-28,2025-02-20,lab,québec chaudière appalaches,52,18,1270,86,1397,93,0,0,93,93,0,1350,174,523,1,0,0,1,0,531,19,523,9,540,78,415,33,2024
202452,2024-12-28,2025-02-20,lab,centre du québec,52,18,2035,194,2024,122,0,0,104,104,18,1279,193,42,0,2,0,1,0,42,3,42,0,50,9,43,2,2024
202452,2024-12-28,2025-02-20,lab,montréal laval,52,18,1966,240,2804,317,0,0,277,277,40,1947,216,834,8,3,1,3,0,834,23,846,12,867,66,834,12,2024
202452,2024-12-28,2025-02-20,lab,ouest du québec,52,18,1338,93,914,97,0,0,90,90,7,905,124,8,0,0,0,1,0,8,0,8,0,8,1,8,0,2024
202452,2024-12-28,2025-02-20,lab,montérégie,52,18,1398,128,1758,165,0,0,155,155,10,1758,201,7,0,0,0,0,0,7,0,7,0,10,1,7,0,2024
202452,2024-12-28,2025-02-20,province,qc,52,18,9133,832,10141,839,0,0,764,764,75,8022,1056,1511,9,6,2,6,0,1519,48,1518,23,1576,170,1404,56,2024
202452,2024-12-28,2025-02-20,lab,ottawa phl,52,18,122,37,122,3,3,1,0,3,0,122,23,86,0,0,0,0,5,86,0,86,3,86,15,86,1,2024
202452,2024-12-28,2025-02-20,lab,eorla,52,18,668,78,522,56,6,2,43,51,5,522,70,112,1,3,1,0,0,112,7,112,2,112,28,112,2,2024
202452,2024-12-28,2025-02-20,lab,kingston phl,52,18,119,26,114,3,2,0,1,3,0,114,11,79,0,0,0,0,2,79,0,79,1,79,8,79,2,2024
202452,2024-12-28,2025-02-20,lab,peterborough phl,52,18,25,4,69,7,10,2,0,7,0,69,10,57,0,0,0,0,5,57,1,57,1,57,12,57,0,2024
202452,2024-12-28,2025-02-20,lab,cphl toronto,52,18,1577,469,1716,162,221,47,2,161,1,1716,85,1291,0,0,0,0,54,1291,21,1291,13,1291,147,1291,49,2024
202452,2024-12-28,2025-02-20,lab,uhn mount sinai hospital,52,18,839,96,772,65,21,3,41,65,0,772,28,63,0,0,2,2,0,63,0,63,0,63,2,63,0,2024
202452,2024-12-28,2025-02-20,lab,sick kids hospital toronto,52,18,143,11,152,31,0,0,30,30,1,152,29,152,1,1,3,1,0,152,0,152,0,152,16,152,4,2024
202452,2024-12-28,2025-02-20,lab,shared hospital laboratory,52,18,2160,174,1760,169,147,10,7,164,5,1762,114,1750,0,0,0,0,23,1750,21,1697,10,1697,60,1697,11,2024
202452,2024-12-28,2025-02-20,lab,hamilton phl,52,18,27,5,61,6,101,24,0,6,0,61,4,54,0,0,0,0,3,54,2,54,1,54,7,54,1,2024
202452,2024-12-28,2025-02-20,lab,st josephs hamilton,52,18,1955,223,1876,197,0,0,193,193,4,1876,206,1876,0,0,2,0,0,1876,10,1876,13,1876,73,0,0,2024
202452,2024-12-28,2025-02-20,lab,london phl,52,18,292,45,222,16,24,12,0,16,0,222,14,201,0,0,0,0,9,201,1,201,3,201,24,201,0,2024
202452,2024-12-28,2025-02-20,lab,st josephs london,52,18,588,63,587,43,0,0,43,43,0,587,59,58,0,0,0,0,0,58,1,58,1,58,5,58,1,2024
202452,2024-12-28,2025-02-20,lab,orillia phl,52,18,12,3,16,2,2,0,0,2,0,16,4,10,0,0,0,0,0,10,0,10,0,10,0,10,4,2024
202452,2024-12-28,2025-02-20,lab,sudbury phl,52,18,1,0,6,0,0,0,0,0,0,6,0,6,0,0,0,0,0,6,1,6,0,6,1,6,0,2024
202452,2024-12-28,2025-02-20,lab,timmins phl,52,18,22,1,26,2,2,0,0,2,0,26,2,24,0,0,0,0,0,24,0,24,0,24,1,24,1,2024
202452,2024-12-28,2025-02-20,lab,sault ste marie phl,52,18,1,0,3,0,0,0,0,0,0,3,2,3,0,0,0,0,0,3,0,3,0,3,0,3,0,2024
202452,2024-12-28,2025-02-20,lab,sault area hospital,52,18,156,14,147,6,5,1,0,6,0,147,24,132,2,0,1,1,0,132,0,132,0,132,13,132,6,2024
202452,2024-12-28,2025-02-20,lab,thunder bay phl,52,18,37,8,29,0,1,3,0,0,0,29,0,26,0,0,0,0,1,26,0,26,1,26,7,26,0,2024
202452,2024-12-28,2025-02-20,province,on,52,18,8744,1257,8200,768,545,105,360,752,16,8202,685,5980,4,4,9,4,102,5980,65,5927,49,5927,419,4051,82,2024
202452,2024-12-28,2025-02-20,province,mb,52,18,1258,80,846,178,0,6,171,177,1,846,43,58,0,1,1,3,0,58,2,58,2,58,9,58,1,2024
202452,2024-12-28,2025-02-20,province,sk,52,18,2041,127,1483,96,19,11,62,92,4,1346,270,622,3,7,0,12,0,622,9,622,20,622,44,622,11,2024
202452,2024-12-28,2025-02-20,province,ab,52,18,6974,464,5390,835,285,495,21,801,34,5222,765,1525,6,5,0,0,0,1525,12,1502,1,1506,102,1525,67,2024
202452,2024-12-28,2025-02-20,region,prairies,52,18,10273,671,7719,1109,304,512,254,1070,39,7414,1078,2205,9,13,1,15,0,2205,23,2182,23,2186,155,2205,79,2024
202452,2024-12-28,2025-02-20,province,bc,52,18,4238,217,4940,599,227,89,23,574,25,4796,584,1481,28,15,2,20,0,1509,29,1479,55,1505,229,1469,59,2024
202452,2024-12-28,2025-02-20,province,yt,52,18,45,0,38,3,2,0,0,3,0,39,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024
202452,2024-12-28,2025-02-20,province,nt,52,18,17,0,17,1,0,1,0,1,0,17,3,NA,NA,NA,NA,NA,NA,17,1,17,1,17,2,NA,NA,2024
202452,2024-12-28,2025-02-20,province,nu,52,18,87,2,62,8,5,2,1,8,0,62,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024
202452,2024-12-28,2025-02-20,region,territories,52,18,149,2,117,12,7,3,1,12,0,118,7,NA,NA,NA,NA,NA,NA,17,1,17,1,17,2,NA,NA,2024
202452,2024-12-28,2025-02-20,nation,ca,52,18,35916,3219,34323,3558,1104,710,1605,3397,161,31674,3720,11952,57,43,18,54,104,12006,200,11899,163,11987,1068,9905,307,2024
202501,2025-01-04,2025-02-20,province,nl,1,19,846,42,720,41,0,0,41,41,0,720,35,720,1,1,1,9,0,720,42,720,14,720,60,720,14,2025
202501,2025-01-04,2025-02-20,province,pe,1,19,218,12,183,11,0,0,11,11,0,183,29,21,0,0,0,0,0,21,1,21,0,21,6,21,7,2025
202501,2025-01-04,2025-02-20,province,ns,1,19,1817,167,1706,107,0,0,104,104,3,1552,158,60,1,0,3,0,0,60,2,60,0,60,7,60,7,2025
202501,2025-01-04,2025-02-20,province,nb,1,19,1486,63,1461,145,34,1,100,135,10,1456,158,183,0,1,3,1,3,183,18,183,6,183,25,183,20,2025
202501,2025-01-04,2025-02-20,region,atlantic,1,19,4367,284,4070,304,34,1,256,291,13,3911,380,984,2,2,7,10,3,984,63,984,20,984,98,984,48,2025
202501,2025-01-04,2025-02-20,lab,région nord est,1,19,1425,130,1560,79,0,0,77,77,2,976,153,80,0,0,0,1,0,80,8,78,5,81,11,82,7,2025
202501,2025-01-04,2025-02-20,lab,québec chaudière appalaches,1,19,1570,132,1586,154,0,0,151,151,3,1533,188,600,3,0,0,0,0,614,20,600,6,619,64,463,25,2025
202501,2025-01-04,2025-02-20,lab,centre du québec,1,19,2534,236,2507,253,0,0,235,235,18,1586,204,40,0,0,0,0,0,39,3,40,0,51,3,42,0,2025
202501,2025-01-04,2025-02-20,lab,montréal laval,1,19,2417,288,3384,429,0,0,396,396,33,2312,247,904,4,4,3,2,0,904,20,912,13,925,72,904,22,2025
202501,2025-01-04,2025-02-20,lab,ouest du québec,1,19,1718,159,1246,197,0,0,186,186,11,1229,147,8,0,0,0,0,0,8,3,8,0,11,3,8,0,2025
202501,2025-01-04,2025-02-20,lab,montérégie,1,19,1630,140,2020,215,0,0,203,203,12,2019,242,11,0,1,0,0,0,11,0,11,0,16,1,11,0,2025
202501,2025-01-04,2025-02-20,province,qc,1,19,11294,1085,12303,1327,0,0,1248,1248,79,9655,1181,1643,7,5,3,3,0,1656,54,1649,24,1703,154,1510,54,2025
202501,2025-01-04,2025-02-20,lab,ottawa phl,1,19,289,52,303,55,55,10,0,55,0,303,29,215,0,0,0,0,9,215,0,215,9,215,15,215,5,2025
202501,2025-01-04,2025-02-20,lab,eorla,1,19,1123,147,1083,136,10,2,116,128,8,1083,94,141,3,1,0,0,0,141,8,141,2,141,3,141,0,2025
202501,2025-01-04,2025-02-20,lab,kingston phl,1,19,294,73,276,23,20,0,3,23,0,276,29,145,0,0,0,0,6,146,1,145,0,145,6,145,4,2025
202501,2025-01-04,2025-02-20,lab,peterborough phl,1,19,62,21,133,27,37,5,0,27,0,133,8,101,0,0,0,0,4,101,2,101,0,101,7,101,3,2025
202501,2025-01-04,2025-02-20,lab,cphl toronto,1,19,2093,594,2292,276,498,153,12,270,6,2292,129,1735,0,0,0,0,42,1735,16,1735,22,1735,215,1735,77,2025
202501,2025-01-04,2025-02-20,lab,uhn mount sinai hospital,1,19,1029,139,947,62,29,10,23,62,0,947,47,91,0,0,2,0,0,91,0,91,0,91,3,91,2,2025
202501,2025-01-04,2025-02-20,lab,sick kids hospital toronto,1,19,155,4,162,32,0,0,31,31,1,162,22,162,0,1,0,0,0,162,1,162,1,162,23,162,3,2025
202501,2025-01-04,2025-02-20,lab,shared hospital laboratory,1,19,2759,220,2232,233,202,21,6,229,4,2233,144,2223,0,0,0,0,24,2223,14,2224,8,2224,62,2224,22,2025
202501,2025-01-04,2025-02-20,lab,hamilton phl,1,19,75,9,127,14,136,27,1,14,0,126,6,112,0,0,0,0,6,112,4,112,6,112,16,112,4,2025
202501,2025-01-04,2025-02-20,lab,st josephs hamilton,1,19,2387,228,2272,247,0,0,245,245,2,2272,210,2272,0,0,8,0,0,2272,11,2272,14,2272,82,0,0,2025
202501,2025-01-04,2025-02-20,lab,london phl,1,19,531,113,538,44,72,22,0,44,0,538,40,464,0,0,0,0,21,464,3,464,4,464,47,464,26,2025
202501,2025-01-04,2025-02-20,lab,st josephs london,1,19,740,80,733,59,0,0,59,59,0,733,79,66,0,0,0,0,1,66,1,66,0,66,6,66,2,2025
202501,2025-01-04,2025-02-20,lab,orillia phl,1,19,16,1,16,4,4,0,0,4,0,16,1,14,0,0,0,0,0,14,0,14,0,14,0,14,4,2025
202501,2025-01-04,2025-02-20,lab,sudbury phl,1,19,16,5,19,1,1,0,0,1,0,19,0,17,0,0,0,0,0,17,0,17,0,17,2,17,1,2025
202501,2025-01-04,2025-02-20,lab,timmins phl,1,19,30,4,50,18,16,0,2,18,0,50,5,48,0,0,0,0,0,48,0,48,0,48,0,48,2,2025
202501,2025-01-04,2025-02-20,lab,sault ste marie phl,1,19,20,1,25,3,3,0,0,3,0,25,3,25,0,0,0,0,0,25,0,25,0,25,5,25,0,2025
202501,2025-01-04,2025-02-20,lab,sault area hospital,1,19,160,13,156,4,4,0,0,4,0,156,20,152,0,0,0,0,0,152,2,152,1,152,14,152,7,2025
202501,2025-01-04,2025-02-20,lab,thunder bay phl,1,19,67,14,79,16,13,3,0,16,0,79,4,68,0,0,0,0,3,68,1,68,3,68,3,68,1,2025
202501,2025-01-04,2025-02-20,province,on,1,19,11846,1718,11443,1254,1100,253,498,1233,21,11443,870,8051,3,2,10,0,116,8052,64,8052,70,8052,509,5780,163,2025
202501,2025-01-04,2025-02-20,province,mb,1,19,1164,59,731,114,0,10,103,113,1,731,40,92,3,1,0,0,0,92,0,92,0,92,4,92,5,2025
202501,2025-01-04,2025-02-20,province,sk,1,19,2228,133,1666,121,27,17,72,116,5,1537,342,660,10,5,1,13,0,660,6,660,22,660,27,660,20,2025
202501,2025-01-04,2025-02-20,province,ab,1,19,7390,460,5925,887,285,549,24,859,28,5635,699,1676,9,9,4,0,0,1675,10,1637,0,1667,72,1676,92,2025
202501,2025-01-04,2025-02-20,region,prairies,1,19,10782,652,8322,1122,312,576,199,1088,34,7903,1081,2428,22,15,5,13,0,2427,16,2389,22,2419,103,2428,117,2025
202501,2025-01-04,2025-02-20,province,bc,1,19,4718,225,5405,701,260,117,13,663,38,5205,593,1596,25,14,10,14,0,1617,35,1594,64,1632,169,1586,61,2025
202501,2025-01-04,2025-02-20,province,yt,1,19,51,3,40,4,0,2,0,4,0,40,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025
202501,2025-01-04,2025-02-20,province,nt,1,19,27,1,27,0,0,0,0,0,0,27,11,NA,NA,NA,NA,NA,NA,27,3,27,3,27,7,NA,NA,2025
202501,2025-01-04,2025-02-20,province,nu,1,19,100,3,80,28,26,0,2,28,0,80,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025
202501,2025-01-04,2025-02-20,region,territories,1,19,178,7,147,32,26,2,2,32,0,147,15,NA,NA,NA,NA,NA,NA,27,3,27,3,27,7,NA,NA,2025
202501,2025-01-04,2025-02-20,nation,ca,1,19,43185,3971,41690,4740,1732,949,2216,4555,185,38264,4120,14702,59,38,35,40,119,14763,235,14695,203,14817,1040,12288,443,2025
202502,2025-01-11,2025-02-20,province,nl,2,20,966,59,862,46,0,0,46,46,0,862,46,862,3,3,5,10,0,862,53,862,14,862,75,862,20,2025
202502,2025-01-11,2025-02-20,province,pe,2,20,232,9,220,24,0,1,23,24,0,220,37,40,0,0,0,1,0,40,4,40,0,40,4,40,15,2025
202502,2025-01-11,2025-02-20,province,ns,2,20,1720,148,1647,135,0,0,133,133,2,1544,129,50,1,0,0,1,0,50,0,50,0,50,8,50,3,2025
202502,2025-01-11,2025-02-20,province,nb,2,20,1458,75,1299,137,28,6,101,135,2,1299,143,174,2,0,2,0,3,174,5,174,2,174,28,174,11,2025
202502,2025-01-11,2025-02-20,region,atlantic,2,20,4376,291,4028,342,28,7,303,338,4,3925,355,1126,6,3,7,12,3,1126,62,1126,16,1126,115,1126,49,2025
202502,2025-01-11,2025-02-20,lab,région nord est,2,20,1452,106,1649,102,0,0,99,99,3,1131,151,96,0,1,1,1,0,96,4,93,4,98,11,98,4,2025
202502,2025-01-11,2025-02-20,lab,québec chaudière appalaches,2,20,1541,131,1606,141,0,0,134,134,7,1564,159,602,0,0,0,1,0,626,25,602,7,630,63,473,19,2025
202502,2025-01-11,2025-02-20,lab,centre du québec,2,20,2413,191,2488,264,0,0,246,246,18,1614,168,46,4,0,0,0,0,46,4,46,3,57,10,48,1,2025
202502,2025-01-11,2025-02-20,lab,montréal laval,2,20,2647,277,3397,494,0,0,451,451,43,2283,174,858,2,2,0,3,0,858,15,871,11,882,47,858,13,2025
202502,2025-01-11,2025-02-20,lab,ouest du québec,2,20,1740,158,1140,155,0,0,146,146,9,1123,102,8,0,0,0,0,0,8,0,8,1,10,1,8,1,2025
202502,2025-01-11,2025-02-20,lab,montérégie,2,20,1737,164,2157,228,0,0,220,220,8,2157,194,26,2,0,0,0,0,26,0,26,0,32,0,26,1,2025
202502,2025-01-11,2025-02-20,province,qc,2,20,11530,1027,12437,1384,0,0,1296,1296,88,9872,948,1636,8,3,1,5,0,1660,48,1646,26,1709,132,1511,39,2025
202502,2025-01-11,2025-02-20,lab,ottawa phl,2,20,293,42,324,67,57,8,5,67,0,324,38,241,0,0,0,0,2,241,1,241,2,241,16,241,10,2025
202502,2025-01-11,2025-02-20,lab,eorla,2,20,1260,128,1006,141,7,1,129,137,4,1006,83,118,1,2,0,0,0,118,7,118,5,118,20,118,1,2025
202502,2025-01-11,2025-02-20,lab,kingston phl,2,20,238,37,209,14,4,10,0,14,0,209,13,123,0,0,0,0,7,123,1,123,0,123,11,123,4,2025
202502,2025-01-11,2025-02-20,lab,peterborough phl,2,20,66,23,108,12,36,9,0,12,0,108,10,71,0,0,0,0,1,71,2,71,0,71,9,71,3,2025
202502,2025-01-11,2025-02-20,lab,cphl toronto,2,20,2550,610,2527,328,511,198,6,325,3,2527,175,1927,0,0,0,0,43,1929,12,1927,20,1927,143,1928,84,2025
